employer,proj_heading,proj_url
1510,Need to modify Voicehi App and develop an android version using Linphone. ($30-250 USD),/projects/mobile-phone-iphone/need-modify-voicehi-app-develop/
1510,Configure opensips for Linphone ($30-250 USD),/projects/voip/configure-opensips-for-linphone/
1510,Fixing web service api for an iphone app. ($30-250 USD),/projects/iphone-voip/fixing-web-service-api-for/
1511,I recently hired a freelancer to connect my PHP list (custom user and subscription management application) to PayPal in a way that if there is any new subscription payment the member (subscription) is added to the database of my PHP list application but                            ,/projects/php-html.1/recently-hired-freelancer-connect-php/
1512,"'' impact of normative influences on impulsive buying behavior of customers""                            ",/projects/articles-academic-writing/impact-normative-influences-impulsive/
1512,Academic Writing Quantitative Methods ($40-100 USD),/projects/academic-writing-report-writing/academic-writing-quantitative-methods/
1512,IT report 750 words ($10-15 USD),/projects/academic-writing/report-words-9111640/
1512,Academic Writing assignment for undergraduates ($10-30 USD),/projects/articles-academic-writing/academic-writing-assignment-for/
1512,Writing for marketing management report ($30-250 USD),/projects/marketing/writing-for-marketing-management-report/
1512,Academic Writing fo rmba assignments ($30-250 USD),/projects/academic-writing-technical-writing/academic-writing-rmba-assignments/
1513,interview report                            ,/projects/academic-writing-report-writing/interview-report/
1513,Crisis Communication Case Studies ($10-30 USD),/projects/copywriting-academic-writing/crisis-communication-case-studies/
1513,Nike Fuel Band ($10-30 USD),/projects/marketing-academic-writing/nike-fuel-band/
1513,Help using PSPP  ($30-250 USD),/projects/statistical-analysis-spss-statistics/help-using-pspp/
1513,social status in The Great gatsby movie review presentation ($10-30 USD),/projects/academic-writing-presentations/social-status-the-great-gatsby/
1513,gender in children's toy store ($10-30 USD),/projects/academic-writing/gender-children-toy-store.5147043/
1514,Voice algorithm                            ,/projects/anything-goes/voice-algorithm/
1515,Change ip address of SMTP server for postfix                            ,/projects/linux-plesk/change-address-smtp-server-for/
1515,Fix wordpress installation and transfer posts from old site ($10-30 USD),/projects/wordpress/fix-wordpress-installation-transfer/
1515,Fix server problem ($10-30 USD),/projects/linux/fix-server-problem/
1515,Design some Icons ($10-30 USD),/projects/graphic-design-icon-design/design-some-icons.5556370/
1515,Install CometChat ($10-30 USD),/projects/linux/install-cometchat/
1515,Fix elastic search in server ($10-50 USD),/projects/linux/fix-elastic-search-server/
1516,Job for Igor Belykh                            ,/projects/php-graphic-design/job-for-igor-belykh/
1517,website design/maintenance                            ,/projects/php-graphic-design/website-design-maintenance.5292422/
1518,Need someone to write 2-3 pages letter  URGENT! - Repost                            ,/projects/need-someone-write-pages-letter/
1519,Hotel Management System - repost                            ,/projects/software-architecture-java/hotel-management-system-repost/
1520,Closed listings not to show in discount page                            ,/projects/php-html.1/closed-listings-not-show-discount/
1520,Add correct Topic Name ($10-30 USD),/projects/php-html.1/add-correct-topic-name/
1520,Quick point Fix ($35 USD),/projects/php-html.1/quick-point-fix/
1520,Remote URL-image uploads ($10-30 USD),/projects/html.1/remote-url-image-uploads.5831661/
1520,Fix the message display ($25 USD),/projects/php-html.1/fix-the-message-display/
1520,Views count number not adding to database only on page ($10-30 USD),/projects/html.1/views-count-number-not-adding/
1521,Design a T-Shirt for FSU BCS Champs                            ,/contest/design-a-tshirt-for-fsu-bcs-champs-53274.html
1522,Please refer to the ACCOMPANYING INFORMATION (extracts from the BP p.l.c. Annual Report for year ended 31 December 2012).                            ,/projects/please-refer-the-accompanying/
1522,Chat bot project ($30-250 USD),/projects/c-programming-c-sharp-programming/chat-bot-project/
1522,management project ($30-250 USD),/projects/business-analysis-business-plans/management-project/
1522,phpBB penetration ($30-250 USD),/projects/php/phpbb-penetration/
1522,Write some Software  ($30-250 USD),/projects/php/write-some-software-7111964/
1522,Horse Racing Database Implementation ($30-250 USD),/projects/database-administration-oracle/horse-racing-database-implementation/
1522,management project                            ,/projects/business-analysis-business-plans/management-project/
1523,database project ($30-250 USD),/projects/xml/database-project/
1523,Academic Writing  ($30-250 USD),/projects/php/academic-writing/
1524,private for proggrammer505                            ,/projects/arabic/private-for-proggrammer/
1525,Photoshop pic for kids' music entertainer                            ,/projects/photoshop-pic-for-kids-music/
1525,Need some publicity pictures cut out and tweaked ($10-100 USD),/projects/photoshop/need-some-publicity-pictures-cut/
1525,Design a New Logo for Kids/Family Band ($75 USD),/projects/design a new logo for kids/family band.html
1525,CD Cover for Bubble Wrap ($30-250 USD),/projects/graphic-design/cover-for-bubble-wrap/
1525,Photoshop Background for Band Publicity Photo ($40 USD),/projects/photoshop background for band publicity photo.html
1525,Alter image(s) for kids music act ($40 USD),/projects/alter image(s) for kids music act.html
1526,Fitness Kickboxing Facility Needs Flier for New Year Special!                            ,/projects/graphic-design-marketing/fitness-kickboxing-facility-needs-flier/
1526,Advertisement for Display at Church on Large Screen ($10-30 USD),/projects/graphic-design-photoshop/advertisement-for-display-church-large/
1526,2 Advertisements for Display at Church on Large Screen - repost ($10-30 USD),/projects/graphic-design-photoshop/advertisements-for-display-church-large.5276230/
1527,Simple facebook quiz app                            ,/projects/internet-marketing-software-architecture/simple-facebook-quiz-app/
1527,Project for chsztsl -- 3 ($25 USD / hour),/projects/graphic-design/project-for-chsztsl-10779919/
1527,Project for chsztsl -- 2 ($25 USD / hour),/projects/graphic-design/project-for-chsztsl-8606015/
1527,Crear una página web  ($30-120 MXN / hour),/projects/wordpress/crear-una-gina-web-10854410/
1528,Additional Board to Pachinko Android Application for Ploosesl                            ,/projects/mobile-phone-android/additional-board-pachinko-android/
1529,Looking for purchasing your account                            ,/projects/looking-for-purchasing-your-account/
1530,Complete Code                            ,/projects/php-html.1/complete-code/
1530,URGENT: Copy API Sample from Facebook Ads API To Server TODAY ($30-250 USD),/projects/php/urgent-copy-api-sample-from/
1530,Design a Graphic Business Plan ($10-30 USD),/projects/graphic-design-brochure-design/design-graphic-business-plan/
1530,Write PHP Script To Pull Data Via Facebook API and Store in Database ($30-250 USD),/projects/php/write-php-script-pull-data/
1531,Encrypt log-in packets to Game Client to prevent bots                            ,/projects/mysql-software-architecture/encrypt-log-packets-game-client/
1531,Excel Visual Basic Project ($10-50 USD),/projects/php/excel-visual-basic-project/
1531,Website Click for Points & Captcha verification ($30-250 USD),/projects/php-graphic-design/website-click-for-points-captcha/
1531,Catalog page update ($30-250 USD),/projects/php-website-design/catalog-page-update/
1531,Fix automated payment processing script ($10-60 USD),/projects/graphic-design-php/fix-automated-payment-processing-script/
1531,Create an in-browser toolbar for my website ($10-150 USD),/projects/graphic-design/create-browser-toolbar-for-website/
1532,HD Wallpapers Scraping and Upload to WP - repost                            ,/projects/wordpress-web-scraping/wallpapers-scraping-upload-repost/
1532,559359 Paypal and 2Checkout Payment Integration (N/A),/projects/shopping-carts-wordpress/paypal-checkout-payment-integration/
1532,Custom Ajax Wallpaper Script ($250-750 USD),/projects/javascript-ajax/custom-ajax-wallpaper-script/
1532,509547 Referral Faker + URL Harvester Bot (N/A),/projects/php-web-scraping/referral-faker-url-harvester-bot/
1532,193089 NEED .CSV FILE UPLOADED 2CART! (N/A),/projects/script-install-anything-goes/need-csv-file-uploaded-cart/
1532,265308 Magento Installation NEED ASAP (N/A),/projects/script-install-anything-goes/magento-installation-need-asap/
1533,Private project or contest #51762                            ,/login?goto=OTA2OTQxOWQ0MWFiNTM2Y2U1NDFhZTA0NmFiOWY5MjNodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9jb250ZXN0Ly01MTc2Mi5odG1s
1534,Migration from P89c669 to another platform                            ,/projects/electronics-microcontroller/migration-from-another-platform/
1535,PancakeApp Customization: Better Time Input & Payment System                            ,/projects/php-software-architecture/pancakeapp-customization-better-time/
1536,Column Contents Export and Question Numbering                            ,/projects/excel-visual-basic/column-contents-export-question/
1536,Excel Row Selector Tool ($10-90 USD),/projects/excel/excel-row-selector-tool/
1536,SEO OPTIMIZATION FOR PUBLISHER SITE ($30-5000 USD),/projects/website-design-internet-marketing/seo-optimization-for-publisher-site/
1536,From MYSQL online to Desktop Microsoft Access ($100-500 USD),/projects/php-project-management/from-mysql-online-desktop-microsoft/
1536,Encourage Survey Participation from Linkedin Group Members ($30-250 USD),/projects/internet-marketing-seo/encourage-survey-participation-from/
1536,Automated Webscrape of University Sites -- 2 ($20-100 USD),/projects/research/automated-webscrape-university-sites/
1537,Project for Cheapandruns                            ,/projects/project-for-cheapandruns/
1537,I need someone to sell a very successful product for me for %10 of the net profits ($30-250 USD),/projects/sales/need-someone-sell-very-successful/
1537,URGENT !!! Customized Flowplayer (Design Provided) !!! ($30-250 USD),/projects/javascript-flash/urgent-customized-flowplayer-design/
1537,URGENT !! Customized Flowplayer (Design Provided) !! ($30-250 USD),/projects/java-javascript/urgent-customized-flowplayer-design/
1537,VERY SIMPLE converting PSD design to joomla job ((ASAP)) ($30-250 USD),/projects/php-joomla/very-simple-converting-psd-design/
1537,Special Project for Kingdom evil !! ($30-250 USD),/projects/graphic-design-banner-design/special-project-for-kingdom-evil/
